timestamp,device_id,power_kw,energy_kwh,voltage_v,current_a,frequency_hz,irradiance_w_m2,panel_temperature_c,state
2025-06-28T01:00:00,solar-inv-001,0.0,1004.295,227.4,0.0,50.018,0.0,10.7,standby
2025-06-28T01:15:00,solar-inv-001,0.022,1004.301,230.0,0.1,50.009,0.0,9.1,on
2025-06-28T01:30:00,solar-inv-001,0.0,1004.301,231.5,0.0,49.98,0.0,11.5,standby
2025-06-28T01:45:00,solar-inv-001,0.047,1004.312,228.9,0.21,49.983,0.0,12.1,on
2025-06-28T02:00:00,solar-inv-001,0.0,1004.312,226.7,0.0,50.0,0.0,10.1,standby
2025-06-28T02:15:00,solar-inv-001,0.0,1004.312,231.3,0.0,49.964,0.0,11.7,standby
2025-06-28T02:30:00,solar-inv-001,0.007,1004.314,232.6,0.03,49.989,0.0,12.7,standby
2025-06-28T02:45:00,solar-inv-001,0.0,1004.314,228.7,0.0,49.986,0.0,13.2,standby
2025-06-28T03:00:00,solar-inv-001,0.0,1004.314,231.2,0.0,50.021,0.0,13.0,standby
2025-06-28T03:15:00,solar-inv-001,0.0,1004.314,229.1,0.0,50.023,0.0,12.1,standby
2025-06-28T03:30:00,solar-inv-001,0.0,1004.314,227.1,0.0,49.995,0.0,14.6,standby
2025-06-28T03:45:00,solar-inv-001,0.014,1004.318,230.1,0.06,49.979,0.0,14.9,on
2025-06-28T04:00:00,solar-inv-001,0.0,1004.318,230.5,0.0,50.016,0.0,14.2,standby
2025-06-28T04:15:00,solar-inv-001,0.0,1004.318,230.3,0.0,50.04,0.0,14.9,standby
2025-06-28T04:30:00,solar-inv-001,0.015,1004.321,229.2,0.07,50.021,0.0,16.5,on
2025-06-28T04:45:00,solar-inv-001,0.0,1004.321,231.9,0.0,49.975,0.0,17.3,standby
2025-06-28T05:00:00,solar-inv-001,0.0,1004.321,231.9,0.0,49.954,0.0,17.7,standby
2025-06-28T05:15:00,solar-inv-001,0.016,1004.325,228.3,0.07,49.992,0.0,18.6,on
2025-06-28T05:30:00,solar-inv-001,0.011,1004.328,229.9,0.05,49.996,0.0,17.9,on
2025-06-28T05:45:00,solar-inv-001,0.194,1004.377,229.9,0.84,49.971,39.3,21.5,on
2025-06-28T06:00:00,solar-inv-001,0.507,1004.503,230.6,2.2,49.99,100.8,23.0,on
2025-06-28T06:15:00,solar-inv-001,0.752,1004.691,229.5,3.28,50.006,149.2,23.5,on
2025-06-28T06:30:00,solar-inv-001,0.521,1004.822,229.2,2.27,49.989,99.8,23.4,on
2025-06-28T06:45:00,solar-inv-001,1.453,1005.185,233.5,6.22,50.016,282.7,31.0,on
2025-06-28T07:00:00,solar-inv-001,0.378,1005.279,229.6,1.65,49.981,72.4,24.3,on
2025-06-28T07:15:00,solar-inv-001,2.047,1005.791,229.6,8.92,50.001,409.0,35.5,on
2025-06-28T07:30:00,solar-inv-001,1.571,1006.184,232.3,6.76,50.021,312.2,33.6,on
2025-06-28T07:45:00,solar-inv-001,2.771,1006.877,230.0,12.05,49.959,551.5,41.5,on
2025-06-28T08:00:00,solar-inv-001,2.637,1007.536,226.0,11.67,49.999,517.5,41.8,on
2025-06-28T08:15:00,solar-inv-001,3.187,1008.333,232.6,13.7,49.971,635.2,44.4,on
2025-06-28T08:30:00,solar-inv-001,3.357,1009.172,226.7,14.81,50.003,669.0,45.4,on
2025-06-28T08:45:00,solar-inv-001,3.566,1010.063,234.7,15.19,49.983,708.7,50.4,on
2025-06-28T09:00:00,solar-inv-001,1.141,1010.349,228.5,4.99,50.011,225.4,32.7,on
2025-06-28T09:15:00,solar-inv-001,4.07,1011.366,229.4,17.74,50.005,803.2,52.0,on
2025-06-28T09:30:00,solar-inv-001,3.696,1012.29,227.9,16.22,49.996,733.6,50.3,on
2025-06-28T09:45:00,solar-inv-001,3.146,1013.077,229.7,13.7,49.984,623.0,48.9,on
2025-06-28T10:00:00,solar-inv-001,3.808,1014.029,231.9,16.42,50.046,753.0,51.7,on
2025-06-28T10:15:00,solar-inv-001,3.297,1014.853,228.4,14.44,50.026,650.7,48.1,on
2025-06-28T10:30:00,solar-inv-001,3.969,1015.845,232.7,17.06,50.006,788.7,53.4,on
2025-06-28T10:45:00,solar-inv-001,3.916,1016.824,230.4,17.0,50.001,775.6,52.6,on
2025-06-28T11:00:00,solar-inv-001,4.504,1017.95,232.9,19.34,50.01,884.9,54.9,on
2025-06-28T11:15:00,solar-inv-001,0.891,1018.173,234.3,3.8,49.98,169.2,36.0,on
2025-06-28T11:30:00,solar-inv-001,5.248,1019.485,229.7,22.85,50.014,1042.3,60.6,on
2025-06-28T11:45:00,solar-inv-001,3.541,1020.37,229.8,15.41,50.006,697.1,50.3,on
2025-06-28T12:00:00,solar-inv-001,3.852,1021.333,230.0,16.75,49.977,762.5,52.1,on
2025-06-28T12:15:00,solar-inv-001,4.683,1022.504,230.7,20.3,49.988,929.5,57.4,on
2025-06-28T12:30:00,solar-inv-001,4.986,1023.75,231.6,21.53,49.998,984.9,59.2,on
2025-06-28T12:45:00,solar-inv-001,5.426,1025.107,226.6,23.95,49.985,1079.0,63.1,on
2025-06-28T13:00:00,solar-inv-001,4.098,1026.131,232.1,17.66,50.005,818.9,57.1,on
2025-06-28T13:15:00,solar-inv-001,4.131,1027.164,231.1,17.88,50.005,819.6,54.4,on
2025-06-28T13:30:00,solar-inv-001,0.736,1027.348,230.4,3.19,50.031,148.2,34.4,on
2025-06-28T13:45:00,solar-inv-001,4.864,1028.564,227.9,21.34,50.021,965.9,58.9,on
2025-06-28T14:00:00,solar-inv-001,5.299,1029.889,227.5,23.29,50.006,1059.3,61.5,on
2025-06-28T14:15:00,solar-inv-001,3.284,1030.71,230.7,14.23,50.038,651.1,48.2,on
2025-06-28T14:30:00,solar-inv-001,3.626,1031.616,230.0,15.77,49.975,725.3,50.6,on
2025-06-28T14:45:00,solar-inv-001,1.024,1031.872,229.6,4.46,49.982,199.1,35.5,on
2025-06-28T15:00:00,solar-inv-001,4.087,1032.894,230.2,17.75,50.02,804.0,50.9,on
2025-06-28T15:15:00,solar-inv-001,3.777,1033.838,233.3,16.19,50.002,744.5,50.3,on
2025-06-28T15:30:00,solar-inv-001,4.445,1034.95,228.0,19.5,50.004,882.6,51.2,on
2025-06-28T15:45:00,solar-inv-001,3.817,1035.904,230.1,16.59,49.963,757.6,48.5,on
2025-06-28T16:00:00,solar-inv-001,3.262,1036.719,232.5,14.03,49.998,650.1,43.3,on
2025-06-28T16:15:00,solar-inv-001,3.161,1037.51,229.9,13.75,49.984,621.8,42.4,on
2025-06-28T16:30:00,solar-inv-001,3.506,1038.386,230.9,15.18,49.976,701.8,44.5,on
2025-06-28T16:45:00,solar-inv-001,0.646,1038.548,231.5,2.79,50.006,132.8,26.1,on
2025-06-28T17:00:00,solar-inv-001,2.954,1039.286,228.6,12.92,50.002,581.4,40.9,on
2025-06-28T17:15:00,solar-inv-001,2.333,1039.869,232.8,10.02,50.014,464.7,36.1,on
2025-06-28T17:30:00,solar-inv-001,2.413,1040.473,232.4,10.38,50.048,479.3,36.3,on
2025-06-28T17:45:00,solar-inv-001,1.682,1040.893,232.1,7.25,50.005,342.7,30.2,on
2025-06-28T18:00:00,solar-inv-001,1.75,1041.331,231.2,7.57,50.034,351.2,30.0,on
2025-06-28T18:15:00,solar-inv-001,1.367,1041.672,229.6,5.95,50.014,272.2,27.5,on
2025-06-28T18:30:00,solar-inv-001,1.125,1041.954,231.0,4.87,50.026,221.0,25.2,on
2025-06-28T18:45:00,solar-inv-001,0.719,1042.133,232.9,3.09,50.025,140.7,23.0,on
2025-06-28T19:00:00,solar-inv-001,0.09,1042.156,228.5,0.39,49.984,17.9,16.7,on
2025-06-28T19:15:00,solar-inv-001,0.252,1042.219,231.1,1.09,50.038,49.4,19.6,on
2025-06-28T19:30:00,solar-inv-001,0.0,1042.219,229.8,0.0,50.04,0.0,16.0,standby
2025-06-28T19:45:00,solar-inv-001,0.001,1042.219,229.9,0.0,50.002,0.0,17.3,standby
2025-06-28T20:00:00,solar-inv-001,0.013,1042.222,225.4,0.06,50.01,0.0,14.9,on
2025-06-28T20:15:00,solar-inv-001,0.0,1042.222,230.3,0.0,50.003,0.0,12.7,standby
2025-06-28T20:30:00,solar-inv-001,0.0,1042.222,230.2,0.0,49.992,0.0,13.2,standby
2025-06-28T20:45:00,solar-inv-001,0.031,1042.23,231.8,0.13,49.988,0.0,14.2,on
2025-06-28T21:00:00,solar-inv-001,0.018,1042.235,234.5,0.08,49.993,0.0,10.8,on
2025-06-28T21:15:00,solar-inv-001,0.0,1042.235,226.4,0.0,50.006,0.0,9.4,standby
2025-06-28T21:30:00,solar-inv-001,0.01,1042.237,231.6,0.04,49.97,0.0,11.9,standby
2025-06-28T21:45:00,solar-inv-001,0.021,1042.242,235.8,0.09,50.001,0.0,10.8,on
2025-06-28T22:00:00,solar-inv-001,0.0,1042.242,231.7,0.0,50.0,0.0,10.9,standby
2025-06-28T22:15:00,solar-inv-001,0.0,1042.242,229.7,0.0,50.003,0.0,11.7,standby
2025-06-28T22:30:00,solar-inv-001,0.0,1042.242,227.4,0.0,50.0,0.0,10.4,standby
2025-06-28T22:45:00,solar-inv-001,0.014,1042.246,229.9,0.06,49.976,0.0,8.7,on
2025-06-28T23:00:00,solar-inv-001,0.0,1042.246,230.1,0.0,49.978,0.0,11.3,standby
2025-06-28T23:15:00,solar-inv-001,0.002,1042.246,230.6,0.01,49.998,0.0,10.2,standby
2025-06-28T23:30:00,solar-inv-001,0.0,1042.246,234.7,0.0,50.026,0.0,9.5,standby
2025-06-28T23:45:00,solar-inv-001,0.0,1042.246,231.9,0.0,50.039,0.0,9.6,standby
2025-06-29T00:00:00,solar-inv-001,0.033,1042.255,232.0,0.14,49.979,0.0,9.3,on
2025-06-29T00:15:00,solar-inv-001,0.008,1042.257,230.7,0.03,49.933,0.0,10.1,standby
2025-06-29T00:30:00,solar-inv-001,0.0,1042.257,228.2,0.0,49.996,0.0,9.9,standby
2025-06-29T00:45:00,solar-inv-001,0.009,1042.259,228.5,0.04,49.986,0.0,11.9,standby
2025-06-29T01:00:00,solar-inv-001,0.0,1042.259,233.8,0.0,50.016,0.0,10.6,standby
2025-06-29T01:15:00,solar-inv-001,0.011,1042.262,229.8,0.05,49.999,0.0,11.5,on
2025-06-29T01:30:00,solar-inv-001,0.01,1042.264,231.5,0.04,49.993,0.0,11.0,standby
2025-06-29T01:45:00,solar-inv-001,0.0,1042.264,229.8,0.0,49.994,0.0,11.8,standby
2025-06-29T02:00:00,solar-inv-001,0.056,1042.278,230.8,0.24,49.985,0.0,12.7,on
2025-06-29T02:15:00,solar-inv-001,0.032,1042.286,226.6,0.14,49.969,0.0,10.5,on
2025-06-29T02:30:00,solar-inv-001,0.0,1042.286,230.7,0.0,49.998,0.0,13.0,standby
2025-06-29T02:45:00,solar-inv-001,0.01,1042.289,229.2,0.04,50.008,0.0,14.2,standby
2025-06-29T03:00:00,solar-inv-001,0.002,1042.289,231.6,0.01,50.014,0.0,11.9,standby
2025-06-29T03:15:00,solar-inv-001,0.0,1042.289,229.0,0.0,50.01,0.0,12.2,standby
2025-06-29T03:30:00,solar-inv-001,0.0,1042.289,228.6,0.0,49.993,0.0,15.1,standby
2025-06-29T03:45:00,solar-inv-001,0.0,1042.289,234.1,0.0,50.0,0.0,14.2,standby
2025-06-29T04:00:00,solar-inv-001,0.018,1042.294,229.0,0.08,49.991,0.0,14.3,on
2025-06-29T04:15:00,solar-inv-001,0.007,1042.295,230.2,0.03,50.025,0.0,15.2,standby
2025-06-29T04:30:00,solar-inv-001,0.018,1042.3,231.4,0.08,49.981,0.0,16.4,on
2025-06-29T04:45:00,solar-inv-001,0.0,1042.3,229.6,0.0,49.978,0.0,16.1,standby
2025-06-29T05:00:00,solar-inv-001,0.002,1042.3,229.2,0.01,50.014,0.0,18.7,standby
2025-06-29T05:15:00,solar-inv-001,0.0,1042.3,228.3,0.0,49.997,0.0,17.9,standby
2025-06-29T05:30:00,solar-inv-001,0.024,1042.306,234.4,0.1,50.016,0.0,17.8,on
2025-06-29T05:45:00,solar-inv-001,0.078,1042.326,233.5,0.33,50.002,16.5,19.2,on
2025-06-29T06:00:00,solar-inv-001,0.099,1042.351,228.9,0.43,49.982,21.0,20.5,on
2025-06-29T06:15:00,solar-inv-001,0.752,1042.539,229.1,3.28,50.0,146.5,27.0,on
2025-06-29T06:30:00,solar-inv-001,0.823,1042.745,228.1,3.61,50.02,166.1,26.1,on
2025-06-29T06:45:00,solar-inv-001,1.093,1043.018,230.9,4.73,49.994,215.0,28.0,on
2025-06-29T07:00:00,solar-inv-001,0.247,1043.08,230.0,1.07,49.996,42.5,22.4,on
2025-06-29T07:15:00,solar-inv-001,1.472,1043.447,229.3,6.42,49.982,287.0,30.5,on
2025-06-29T07:30:00,solar-inv-001,0.335,1043.531,231.1,1.45,49.994,65.8,24.1,on
2025-06-29T07:45:00,solar-inv-001,2.628,1044.188,231.6,11.35,49.991,526.3,39.2,on
2025-06-29T08:00:00,solar-inv-001,2.101,1044.713,231.8,9.06,50.027,415.8,36.0,on
2025-06-29T08:15:00,solar-inv-001,2.917,1045.443,229.3,12.72,50.0,574.7,43.9,on
2025-06-29T08:30:00,solar-inv-001,2.411,1046.045,227.1,10.62,49.987,475.0,40.2,on
2025-06-29T08:45:00,solar-inv-001,2.482,1046.666,231.2,10.74,50.003,492.9,40.3,on
2025-06-29T09:00:00,solar-inv-001,0.962,1046.907,231.3,4.16,50.012,191.9,34.7,on
2025-06-29T09:15:00,solar-inv-001,4.035,1047.915,232.3,17.37,49.99,801.2,51.8,on
2025-06-29T09:30:00,solar-inv-001,4.085,1048.937,233.9,17.46,49.973,819.1,52.0,on
2025-06-29T09:45:00,solar-inv-001,3.095,1049.71,231.1,13.39,50.032,616.1,48.0,on
2025-06-29T10:00:00,solar-inv-001,3.947,1050.697,230.4,17.13,50.009,784.2,52.1,on
2025-06-29T10:15:00,solar-inv-001,4.862,1051.913,235.0,20.69,50.036,964.3,57.1,on
2025-06-29T10:30:00,solar-inv-001,4.351,1053.0,228.7,19.02,50.002,858.5,55.0,on
2025-06-29T10:45:00,solar-inv-001,5.249,1054.312,227.6,23.06,49.999,1043.3,60.7,on
2025-06-29T11:00:00,solar-inv-001,1.05,1054.575,228.5,4.6,50.009,208.0,34.6,on
2025-06-29T11:15:00,solar-inv-001,4.761,1055.765,229.4,20.75,49.988,939.6,58.8,on
2025-06-29T11:30:00,solar-inv-001,4.777,1056.96,233.5,20.46,49.979,951.4,59.8,on
2025-06-29T11:45:00,solar-inv-001,4.615,1058.113,231.1,19.97,49.997,920.4,57.2,on
2025-06-29T12:00:00,solar-inv-001,5.521,1059.494,229.0,24.11,49.943,1093.6,64.5,on
2025-06-29T12:15:00,solar-inv-001,3.656,1060.408,229.7,15.92,50.022,721.2,52.8,on
2025-06-29T12:30:00,solar-inv-001,1.042,1060.668,229.0,4.55,50.029,203.2,35.9,on
2025-06-29T12:45:00,solar-inv-001,5.561,1062.058,232.5,23.92,49.993,1096.0,62.4,on
2025-06-29T13:00:00,solar-inv-001,4.025,1063.064,225.3,17.87,50.001,798.9,54.8,on
2025-06-29T13:15:00,solar-inv-001,4.057,1064.079,226.8,17.89,50.021,804.7,53.1,on
2025-06-29T13:30:00,solar-inv-001,5.632,1065.487,229.4,24.55,49.986,1116.0,62.7,on
2025-06-29T13:45:00,solar-inv-001,1.749,1065.924,228.7,7.65,49.989,340.9,39.0,on
2025-06-29T14:00:00,solar-inv-001,4.865,1067.14,228.7,21.27,50.013,970.7,59.5,on
2025-06-29T14:15:00,solar-inv-001,0.829,1067.347,228.8,3.62,49.998,163.2,33.6,on
2025-06-29T14:30:00,solar-inv-001,4.098,1068.372,230.6,17.77,49.997,806.8,51.2,on
2025-06-29T14:45:00,solar-inv-001,4.583,1069.518,228.2,20.08,49.986,907.2,53.0,on
2025-06-29T15:00:00,solar-inv-001,3.255,1070.331,230.5,14.12,50.017,645.2,48.1,on
2025-06-29T15:15:00,solar-inv-001,0.714,1070.51,230.9,3.09,49.972,137.9,31.4,on
2025-06-29T15:30:00,solar-inv-001,3.006,1071.261,226.0,13.3,49.958,598.3,43.6,on
2025-06-29T15:45:00,solar-inv-001,3.595,1072.16,229.1,15.69,49.964,716.4,47.6,on
2025-06-29T16:00:00,solar-inv-001,3.433,1073.018,232.1,14.79,50.018,680.2,47.1,on
2025-06-29T16:15:00,solar-inv-001,2.965,1073.76,227.2,13.05,50.011,595.3,40.5,on
2025-06-29T16:30:00,solar-inv-001,2.451,1074.372,227.8,10.76,50.022,485.8,39.1,on
2025-06-29T16:45:00,solar-inv-001,0.387,1074.469,227.5,1.7,50.016,77.2,24.5,on
2025-06-29T17:00:00,solar-inv-001,2.325,1075.05,226.4,10.27,50.012,463.0,36.7,on
2025-06-29T17:15:00,solar-inv-001,2.661,1075.716,230.6,11.54,50.016,527.9,36.8,on
2025-06-29T17:30:00,solar-inv-001,1.602,1076.116,231.2,6.93,50.013,313.7,31.1,on
2025-06-29T17:45:00,solar-inv-001,1.837,1076.575,230.6,7.97,50.006,360.1,31.0,on
2025-06-29T18:00:00,solar-inv-001,1.761,1077.016,230.6,7.64,49.98,347.4,30.8,on
2025-06-29T18:15:00,solar-inv-001,0.496,1077.14,230.7,2.15,50.018,104.3,22.4,on
2025-06-29T18:30:00,solar-inv-001,0.137,1077.174,229.6,0.6,50.002,27.6,19.3,on
2025-06-29T18:45:00,solar-inv-001,0.716,1077.353,227.5,3.15,50.011,140.2,22.6,on
2025-06-29T19:00:00,solar-inv-001,0.198,1077.402,229.5,0.86,50.008,43.1,17.1,on
2025-06-29T19:15:00,solar-inv-001,0.29,1077.475,229.9,1.26,49.983,54.2,16.8,on
2025-06-29T19:30:00,solar-inv-001,0.0,1077.475,231.1,0.0,49.989,0.0,16.0,standby
2025-06-29T19:45:00,solar-inv-001,0.0,1077.475,227.8,0.0,49.994,0.0,16.8,standby
2025-06-29T20:00:00,solar-inv-001,0.001,1077.475,228.9,0.0,50.007,0.0,14.3,standby
2025-06-29T20:15:00,solar-inv-001,0.0,1077.475,229.6,0.0,49.996,0.0,14.6,standby
2025-06-29T20:30:00,solar-inv-001,0.0,1077.475,230.2,0.0,49.999,0.0,13.9,standby
2025-06-29T20:45:00,solar-inv-001,0.0,1077.475,231.5,0.0,49.99,0.0,14.2,standby
2025-06-29T21:00:00,solar-inv-001,0.0,1077.475,231.8,0.0,49.98,0.0,12.7,standby
2025-06-29T21:15:00,solar-inv-001,0.0,1077.475,229.4,0.0,50.009,0.0,13.1,standby
2025-06-29T21:30:00,solar-inv-001,0.002,1077.476,231.7,0.01,49.99,0.0,11.3,standby
2025-06-29T21:45:00,solar-inv-001,0.015,1077.48,226.8,0.07,49.996,0.0,11.9,on
2025-06-29T22:00:00,solar-inv-001,0.0,1077.48,227.3,0.0,50.013,0.0,11.6,standby
2025-06-29T22:15:00,solar-inv-001,0.0,1077.48,232.1,0.0,49.974,0.0,10.5,standby
2025-06-29T22:30:00,solar-inv-001,0.001,1077.48,229.6,0.0,49.98,0.0,9.8,standby
2025-06-29T22:45:00,solar-inv-001,0.042,1077.49,228.3,0.18,50.003,0.0,10.9,on
2025-06-29T23:00:00,solar-inv-001,0.0,1077.49,230.6,0.0,50.014,0.0,11.0,standby
2025-06-29T23:15:00,solar-inv-001,0.005,1077.492,229.1,0.02,49.977,0.0,9.8,standby
2025-06-29T23:30:00,solar-inv-001,0.028,1077.499,230.1,0.12,49.998,0.0,12.1,on
2025-06-29T23:45:00,solar-inv-001,0.021,1077.504,234.4,0.09,49.954,0.0,10.0,on
2025-06-30T00:00:00,solar-inv-001,0.0,1077.504,229.8,0.0,50.002,0.0,8.8,standby
2025-06-30T00:15:00,solar-inv-001,0.015,1077.508,230.6,0.07,50.004,0.0,10.3,on
2025-06-30T00:30:00,solar-inv-001,0.0,1077.508,227.4,0.0,49.997,0.0,10.7,standby
2025-06-30T00:45:00,solar-inv-001,0.0,1077.508,228.7,0.0,49.998,0.0,9.2,standby
2025-06-30T01:00:00,solar-inv-001,0.008,1077.51,231.3,0.03,49.972,0.0,11.1,standby
2025-06-30T01:15:00,solar-inv-001,0.0,1077.51,232.4,0.0,49.986,0.0,10.4,standby
2025-06-30T01:30:00,solar-inv-001,0.0,1077.51,233.2,0.0,50.035,0.0,11.8,standby
2025-06-30T01:45:00,solar-inv-001,0.007,1077.511,228.5,0.03,50.02,0.0,10.9,standby
2025-06-30T02:00:00,solar-inv-001,0.0,1077.511,232.6,0.0,50.002,0.0,9.3,standby
2025-06-30T02:15:00,solar-inv-001,0.02,1077.516,230.5,0.09,50.004,0.0,13.2,on
2025-06-30T02:30:00,solar-inv-001,0.0,1077.516,232.6,0.0,49.986,0.0,14.5,standby
2025-06-30T02:45:00,solar-inv-001,0.004,1077.517,229.8,0.02,50.017,0.0,13.0,standby
2025-06-30T03:00:00,solar-inv-001,0.0,1077.517,230.9,0.0,49.993,0.0,14.2,standby
2025-06-30T03:15:00,solar-inv-001,0.009,1077.52,227.8,0.04,50.03,0.0,12.6,standby
2025-06-30T03:30:00,solar-inv-001,0.0,1077.52,228.1,0.0,49.978,0.0,13.5,standby
2025-06-30T03:45:00,solar-inv-001,0.025,1077.526,235.1,0.11,49.974,0.0,16.8,on
2025-06-30T04:00:00,solar-inv-001,0.0,1077.526,230.8,0.0,50.028,0.0,15.6,standby
2025-06-30T04:15:00,solar-inv-001,0.03,1077.533,230.7,0.13,50.037,0.0,16.3,on
2025-06-30T04:30:00,solar-inv-001,0.003,1077.534,234.4,0.01,50.009,0.0,17.8,standby
2025-06-30T04:45:00,solar-inv-001,0.0,1077.534,233.0,0.0,49.999,0.0,17.7,standby
2025-06-30T05:00:00,solar-inv-001,0.0,1077.534,228.1,0.0,50.002,0.0,18.0,standby
2025-06-30T05:15:00,solar-inv-001,0.007,1077.536,230.5,0.03,49.98,0.0,17.3,standby
2025-06-30T05:30:00,solar-inv-001,0.0,1077.536,229.2,0.0,50.009,0.0,20.0,standby
2025-06-30T05:45:00,solar-inv-001,0.281,1077.606,232.0,1.21,49.994,54.9,21.6,on
2025-06-30T06:00:00,solar-inv-001,0.609,1077.758,225.1,2.71,50.024,122.5,23.0,on
2025-06-30T06:15:00,solar-inv-001,0.768,1077.95,231.8,3.31,49.977,154.2,25.6,on
2025-06-30T06:30:00,solar-inv-001,1.01,1078.203,226.8,4.45,50.013,194.9,27.2,on
2025-06-30T06:45:00,solar-inv-001,1.496,1078.577,230.2,6.5,50.002,294.9,30.3,on
2025-06-30T07:00:00,solar-inv-001,1.258,1078.891,229.3,5.49,49.984,246.9,30.8,on
2025-06-30T07:15:00,solar-inv-001,1.939,1079.376,235.4,8.24,50.023,387.1,35.9,on
2025-06-30T07:30:00,solar-inv-001,0.723,1079.557,231.9,3.12,50.003,142.6,27.6,on
2025-06-30T07:45:00,solar-inv-001,1.753,1079.995,230.4,7.61,49.966,346.0,34.5,on
2025-06-30T08:00:00,solar-inv-001,2.203,1080.546,232.0,9.5,49.962,436.5,38.4,on
2025-06-30T08:15:00,solar-inv-001,2.784,1081.242,230.7,12.07,49.992,554.4,39.8,on
2025-06-30T08:30:00,solar-inv-001,3.059,1082.007,231.0,13.24,49.989,603.1,45.1,on
2025-06-30T08:45:00,solar-inv-001,2.442,1082.617,226.3,10.79,49.993,487.2,42.4,on
2025-06-30T09:00:00,solar-inv-001,3.134,1083.401,227.5,13.78,50.003,619.2,44.8,on
2025-06-30T09:15:00,solar-inv-001,3.405,1084.252,231.4,14.71,50.029,682.1,48.4,on
2025-06-30T09:30:00,solar-inv-001,1.517,1084.631,230.1,6.59,50.021,299.8,39.8,on
2025-06-30T09:45:00,solar-inv-001,3.781,1085.576,232.6,16.26,50.034,756.5,52.1,on
2025-06-30T10:00:00,solar-inv-001,2.976,1086.32,230.5,12.91,50.0,593.8,46.0,on
2025-06-30T10:15:00,solar-inv-001,3.409,1087.172,228.9,14.89,50.01,673.3,48.1,on
2025-06-30T10:30:00,solar-inv-001,3.471,1088.04,230.4,15.07,49.977,696.4,50.7,on
2025-06-30T10:45:00,solar-inv-001,5.174,1089.334,229.6,22.53,49.987,1019.1,62.5,on
2025-06-30T11:00:00,solar-inv-001,3.496,1090.208,228.8,15.28,50.035,700.3,50.5,on
2025-06-30T11:15:00,solar-inv-001,4.126,1091.239,226.6,18.21,49.998,813.0,53.0,on
2025-06-30T11:30:00,solar-inv-001,4.287,1092.311,227.8,18.82,50.007,853.9,55.9,on
2025-06-30T11:45:00,solar-inv-001,4.305,1093.387,230.4,18.68,49.937,846.7,55.2,on
2025-06-30T12:00:00,solar-inv-001,1.032,1093.645,227.9,4.53,49.995,213.1,35.3,on
2025-06-30T12:15:00,solar-inv-001,4.033,1094.654,231.5,17.42,49.957,804.7,53.1,on
2025-06-30T12:30:00,solar-inv-001,4.459,1095.768,226.2,19.71,49.979,881.9,54.8,on
2025-06-30T12:45:00,solar-inv-001,4.948,1097.005,227.0,21.8,50.003,981.9,57.3,on
2025-06-30T13:00:00,solar-inv-001,3.677,1097.925,232.8,15.79,49.975,725.3,50.7,on
2025-06-30T13:15:00,solar-inv-001,1.528,1098.307,233.3,6.55,50.02,305.1,37.8,on
2025-06-30T13:30:00,solar-inv-001,5.212,1099.61,228.8,22.78,50.03,1026.1,61.2,on
2025-06-30T13:45:00,solar-inv-001,5.137,1100.894,226.6,22.67,49.977,1017.9,60.1,on
2025-06-30T14:00:00,solar-inv-001,1.591,1101.292,230.4,6.91,50.016,310.6,39.2,on
2025-06-30T14:15:00,solar-inv-001,4.207,1102.343,228.2,18.44,50.006,830.2,53.8,on
2025-06-30T14:30:00,solar-inv-001,4.302,1103.419,232.7,18.49,49.986,852.9,54.8,on
2025-06-30T14:45:00,solar-inv-001,4.896,1104.643,228.6,21.42,49.986,967.6,55.5,on
2025-06-30T15:00:00,solar-inv-001,2.973,1105.386,230.2,12.91,49.989,590.0,45.6,on
2025-06-30T15:15:00,solar-inv-001,4.105,1106.412,228.5,17.96,49.995,810.2,51.0,on
2025-06-30T15:30:00,solar-inv-001,4.141,1107.447,231.9,17.86,49.989,827.3,50.8,on
2025-06-30T15:45:00,solar-inv-001,1.127,1107.729,229.2,4.92,49.969,227.0,30.7,on
2025-06-30T16:00:00,solar-inv-001,2.812,1108.432,229.2,12.27,50.02,557.3,39.9,on
2025-06-30T16:15:00,solar-inv-001,3.488,1109.304,231.7,15.05,50.009,693.5,45.0,on
2025-06-30T16:30:00,solar-inv-001,3.372,1110.147,230.7,14.62,49.971,670.8,43.1,on
2025-06-30T16:45:00,solar-inv-001,3.178,1110.942,227.7,13.96,50.006,624.3,41.4,on
2025-06-30T17:00:00,solar-inv-001,0.897,1111.166,229.8,3.9,50.017,183.4,27.5,on
2025-06-30T17:15:00,solar-inv-001,1.092,1111.439,230.9,4.73,50.011,218.7,28.8,on
2025-06-30T17:30:00,solar-inv-001,2.123,1111.97,229.6,9.25,50.018,420.7,33.6,on
2025-06-30T17:45:00,solar-inv-001,1.403,1112.321,231.4,6.06,50.029,273.4,29.6,on
2025-06-30T18:00:00,solar-inv-001,1.2,1112.62,232.5,5.16,50.009,235.7,28.3,on
2025-06-30T18:15:00,solar-inv-001,1.265,1112.937,232.5,5.44,50.003,247.0,27.6,on
2025-06-30T18:30:00,solar-inv-001,0.766,1113.128,230.6,3.32,50.017,155.0,24.7,on
2025-06-30T18:45:00,solar-inv-001,0.234,1113.187,227.7,1.03,49.985,42.5,18.8,on
2025-06-30T19:00:00,solar-inv-001,0.228,1113.244,226.3,1.01,50.04,46.5,17.8,on
2025-06-30T19:15:00,solar-inv-001,0.329,1113.326,229.7,1.43,50.001,63.9,18.5,on
